6.2785 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x129bc7eb8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x127ce7f98>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3360, 2100]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.2786 	EXP 	window1: recordFrameIntervals = False
6.4462 	EXP 	window1: recordFrameIntervals = True
6.6012 	WARNING 	t of last frame was 21.70ms (=1/46)
6.7966 	EXP 	window1: recordFrameIntervals = False
6.8837 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.9524 	EXP 	Set  sound=A
6.9524 	EXP 	Set Sound  volume=4.000
6.9545 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 2.]), size=array([20., 14.]), texRes=128, units='cm', win=Window(...))
6.9628 	EXP 	Created Choice1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Choice1', opacity=1.0, ori=0, pos=array([-12.,  13.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9679 	EXP 	Created Choice2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Choice2', opacity=1.0, ori=0, pos=array([12., 13.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9722 	EXP 	Created Choice3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Choice3', opacity=1.0, ori=0, pos=array([-12.,  -9.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9759 	EXP 	Created Choice4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Choice4', opacity=1.0, ori=0, pos=array([12., -9.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9817 	EXP 	Created Chosen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Chosen', opacity=1.0, ori=0, pos=array([  0., -11.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
6.9906 	EXP 	Created YourChoice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='YourChoice', opacity=1.0, ori=0, pos=array([ 0., -9.]), rgb=array([255., 255., 255.]), text='Your Choice:', units='cm', win=Window(...), wrapWidth=15.0)
6.9948 	EXP 	Created twentysec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='twentysec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='20', units='cm', win=Window(...), wrapWidth=15.0)
6.9989 	EXP 	Created FifteenSec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='FifteenSec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='15', units='cm', win=Window(...), wrapWidth=15.0)
7.0014 	EXP 	Created TenSec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='TenSec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='10', units='cm', win=Window(...), wrapWidth=15.0)
7.0040 	EXP 	Created FiveSec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='FiveSec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='5', units='cm', win=Window(...), wrapWidth=15.0)
7.0110 	EXP 	Created Timer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Timer', opacity=1.0, ori=0, pos=array([-17.,   3.]), rgb=array([255., 255., 255.]), text='Seconds left:', units='cm', win=Window(...), wrapWidth=15.0)
7.0231 	EXP 	Created Question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Question', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Rate how well you felt what they were feeling:', units='norm', win=Window(...), wrapWidth=1)
7.0671 	EXP 	Created rating = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=['1', '2', '3', '4', '5'], depth=0, disappear=False, flipVert=False, high=4, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3', '4'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=4.0, win=Window(...))
7.0678 	EXP 	Created Wait3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Wait3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
7.0747 	EXP 	Created BreakText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='BreakText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Take a five minute break', units='norm', win=Window(...), wrapWidth=1)
7.0801 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thanks for participating!\n', units='norm', win=Window(...), wrapWidth=1)
7.1068 	EXP 	rating: flipVert = False
7.1068 	EXP 	rating: autoLog = True
7.1068 	EXP 	text: autoDraw = True
8.0050 	DATA 	Keypress: space
8.0267 	EXP 	Imported HeartBeat3.xlsx as conditions, 108 conditions, 8 params
8.0271 	EXP 	Created sequence: sequential, trialTypes=108, nReps=1, seed=None
8.0274 	EXP 	New trial (rep=0, index=0): OrderedDict([('pic', 'eyes1.png'), ('sound', 'heart120_1.wav'), ('c1', 'playful'), ('c2', 'comforting'), ('c3', 'irritated'), ('c4', 'bored'), ('answerNum', 1), ('answer', 'playful')])
8.0288 	EXP 	Set  sound=heart120_1.wav
8.1646 	EXP 	Sound  started
8.1645 	EXP 	text: autoDraw = False
8.1645 	EXP 	image: image = 'eyes1.png'
8.1645 	EXP 	Choice1: text = '1.playful'
8.1645 	EXP 	Choice2: text = '2.comforting'
8.1645 	EXP 	Choice3: text = '3.irritated'
8.1645 	EXP 	Choice4: text = '4.bored'
8.1645 	EXP 	image: autoDraw = True
8.1645 	EXP 	Choice1: autoDraw = True
8.1645 	EXP 	Choice2: autoDraw = True
8.1645 	EXP 	Choice3: autoDraw = True
8.1645 	EXP 	Choice4: autoDraw = True
8.1645 	EXP 	Chosen: autoDraw = True
8.1645 	EXP 	YourChoice: autoDraw = True
8.1645 	EXP 	twentysec: autoDraw = True
8.1645 	EXP 	Timer: autoDraw = True
9.0332 	EXP 	Sound  stopped
9.0352 	EXP 	RatingScale rating: reset()
9.0686 	EXP 	image: autoDraw = False
9.0686 	EXP 	Choice1: autoDraw = False
9.0686 	EXP 	Choice2: autoDraw = False
9.0686 	EXP 	Choice3: autoDraw = False
9.0686 	EXP 	Choice4: autoDraw = False
9.0686 	EXP 	Chosen: autoDraw = False
9.0686 	EXP 	YourChoice: autoDraw = False
9.0686 	EXP 	twentysec: autoDraw = False
9.0686 	EXP 	FifteenSec: autoDraw = False
9.0686 	EXP 	TenSec: autoDraw = False
9.0686 	EXP 	FiveSec: autoDraw = False
9.0686 	EXP 	Timer: autoDraw = False
9.0686 	EXP 	Question: autoDraw = True
9.0686 	EXP 	rating: autoDraw = True
10.9348 	DATA 	Mouse: Left button down, pos=(856,322)
11.0315 	DATA 	Mouse:  Left button up, pos=(855,322)
11.7552 	DATA 	Mouse: Left button down, pos=(879,187)
11.7555 	DATA 	RatingScale rating: (mouse response) rating=3
11.7555 	DATA 	RatingScale rating: rating RT=2.719
11.7556 	DATA 	RatingScale rating: history=[(None, 0.0), ('3', 1.903), ('3', 2.719)]
11.7973 	EXP 	Question: autoDraw = False
11.7973 	EXP 	rating: autoDraw = False
11.7973 	EXP 	Wait3: autoDraw = True
11.8314 	DATA 	Mouse:  Left button up, pos=(879,187)
14.7808 	EXP 	New trial (rep=0, index=1): OrderedDict([('pic', 'eyes2.png'), ('sound', 'heart120_1.wav'), ('c1', 'terrified'), ('c2', 'upset'), ('c3', 'arrogant'), ('c4', 'annoyed'), ('answerNum', 2), ('answer', 'upset')])
14.7836 	EXP 	Set  sound=heart120_1.wav
14.8810 	EXP 	Sound  started
14.8810 	EXP 	Wait3: autoDraw = False
14.8810 	EXP 	Wait3: autoDraw = False
14.8810 	EXP 	image: image = 'eyes2.png'
14.8810 	EXP 	Choice1: text = '1.terrified'
14.8810 	EXP 	Choice2: text = '2.upset'
14.8810 	EXP 	Choice3: text = '3.arrogant'
14.8810 	EXP 	Choice4: text = '4.annoyed'
14.8810 	EXP 	image: autoDraw = True
14.8810 	EXP 	Choice1: autoDraw = True
14.8810 	EXP 	Choice2: autoDraw = True
14.8810 	EXP 	Choice3: autoDraw = True
14.8810 	EXP 	Choice4: autoDraw = True
14.8810 	EXP 	Chosen: autoDraw = True
14.8810 	EXP 	YourChoice: autoDraw = True
14.8810 	EXP 	twentysec: autoDraw = True
14.8810 	EXP 	Timer: autoDraw = True
15.8147 	EXP 	Sound  stopped
15.8205 	EXP 	RatingScale rating: reset()
15.8478 	EXP 	image: autoDraw = False
15.8478 	EXP 	Choice1: autoDraw = False
15.8478 	EXP 	Choice2: autoDraw = False
15.8478 	EXP 	Choice3: autoDraw = False
15.8478 	EXP 	Choice4: autoDraw = False
15.8478 	EXP 	Chosen: autoDraw = False
15.8478 	EXP 	YourChoice: autoDraw = False
15.8478 	EXP 	twentysec: autoDraw = False
15.8478 	EXP 	FifteenSec: autoDraw = False
15.8478 	EXP 	TenSec: autoDraw = False
15.8478 	EXP 	FiveSec: autoDraw = False
15.8478 	EXP 	Timer: autoDraw = False
15.8478 	EXP 	Question: autoDraw = True
15.8478 	EXP 	rating: autoDraw = True
16.4343 	DATA 	Keypress: 2
16.9521 	DATA 	Mouse: Left button down, pos=(832,233)
17.0325 	DATA 	Mouse:  Left button up, pos=(832,233)
17.4652 	DATA 	Mouse: Left button down, pos=(839,205)
17.4704 	DATA 	RatingScale rating: (mouse response) rating=3
17.4704 	DATA 	RatingScale rating: rating RT=1.649
17.4704 	DATA 	RatingScale rating: history=[(None, 0.0), ('3', 0.618), ('3', 1.649)]
17.4988 	EXP 	Question: autoDraw = False
17.4988 	EXP 	rating: autoDraw = False
17.4988 	EXP 	Wait3: autoDraw = True
17.5309 	DATA 	Mouse:  Left button up, pos=(839,205)
20.4801 	EXP 	New trial (rep=0, index=2): OrderedDict([('pic', 'eyes3.png'), ('sound', 'heart120_1.wav'), ('c1', 'joking'), ('c2', 'flustered'), ('c3', 'desire'), ('c4', 'convinced'), ('answerNum', 3), ('answer', 'desire')])
20.4818 	EXP 	Set  sound=heart120_1.wav
20.5975 	EXP 	Sound  started
20.5974 	EXP 	Wait3: autoDraw = False
20.5974 	EXP 	Wait3: autoDraw = False
20.5974 	EXP 	image: image = 'eyes3.png'
20.5974 	EXP 	Choice1: text = '1.joking'
20.5974 	EXP 	Choice2: text = '2.flustered'
20.5974 	EXP 	Choice3: text = '3.desire'
20.5974 	EXP 	Choice4: text = '4.convinced'
20.5974 	EXP 	image: autoDraw = True
20.5974 	EXP 	Choice1: autoDraw = True
20.5974 	EXP 	Choice2: autoDraw = True
20.5974 	EXP 	Choice3: autoDraw = True
20.5974 	EXP 	Choice4: autoDraw = True
20.5974 	EXP 	Chosen: autoDraw = True
20.5974 	EXP 	YourChoice: autoDraw = True
20.5974 	EXP 	twentysec: autoDraw = True
20.5974 	EXP 	Timer: autoDraw = True
21.3749 	DATA 	Keypress: 2
21.5160 	EXP 	Sound  stopped
21.5205 	EXP 	RatingScale rating: reset()
21.5475 	EXP 	image: autoDraw = False
21.5475 	EXP 	Choice1: autoDraw = False
21.5475 	EXP 	Choice2: autoDraw = False
21.5475 	EXP 	Choice3: autoDraw = False
21.5475 	EXP 	Choice4: autoDraw = False
21.5475 	EXP 	Chosen: autoDraw = False
21.5475 	EXP 	YourChoice: autoDraw = False
21.5475 	EXP 	twentysec: autoDraw = False
21.5475 	EXP 	FifteenSec: autoDraw = False
21.5475 	EXP 	TenSec: autoDraw = False
21.5475 	EXP 	FiveSec: autoDraw = False
21.5475 	EXP 	Timer: autoDraw = False
21.5475 	EXP 	Question: autoDraw = True
21.5475 	EXP 	rating: autoDraw = True
22.3156 	DATA 	Mouse: Left button down, pos=(840,263)
22.3855 	DATA 	Mouse:  Left button up, pos=(840,264)
22.7889 	DATA 	Mouse: Left button down, pos=(832,291)
22.9150 	DATA 	Mouse:  Left button up, pos=(832,291)
23.2653 	DATA 	Mouse: Left button down, pos=(839,205)
23.2719 	DATA 	RatingScale rating: (mouse response) rating=3
23.2719 	DATA 	RatingScale rating: rating RT=1.751
23.2719 	DATA 	RatingScale rating: history=[(None, 0.0), ('3', 1.268), ('3', 1.751)]
23.3142 	EXP 	Question: autoDraw = False
23.3142 	EXP 	rating: autoDraw = False
23.3142 	EXP 	Wait3: autoDraw = True
23.3491 	DATA 	Mouse:  Left button up, pos=(839,205)
26.2813 	EXP 	New trial (rep=0, index=3): OrderedDict([('pic', 'eyes4.png'), ('sound', 'heart120_1.wav'), ('c1', 'joking'), ('c2', 'insisting'), ('c3', 'amused'), ('c4', 'relaxed'), ('answerNum', 2), ('answer', 'insisting')])
26.2837 	EXP 	Set  sound=heart120_1.wav
26.3889 	EXP 	Sound  started
26.3889 	EXP 	Wait3: autoDraw = False
26.3889 	EXP 	Wait3: autoDraw = False
26.3889 	EXP 	image: image = 'eyes4.png'
26.3889 	EXP 	Choice1: text = '1.joking'
26.3889 	EXP 	Choice2: text = '2.insisting'
26.3889 	EXP 	Choice3: text = '3.amused'
26.3889 	EXP 	Choice4: text = '4.relaxed'
26.3889 	EXP 	image: autoDraw = True
26.3889 	EXP 	Choice1: autoDraw = True
26.3889 	EXP 	Choice2: autoDraw = True
26.3889 	EXP 	Choice3: autoDraw = True
26.3889 	EXP 	Choice4: autoDraw = True
26.3889 	EXP 	Chosen: autoDraw = True
26.3889 	EXP 	YourChoice: autoDraw = True
26.3889 	EXP 	twentysec: autoDraw = True
26.3889 	EXP 	Timer: autoDraw = True
27.3141 	EXP 	Sound  stopped
27.3209 	EXP 	RatingScale rating: reset()
27.3481 	EXP 	image: autoDraw = False
27.3481 	EXP 	Choice1: autoDraw = False
27.3481 	EXP 	Choice2: autoDraw = False
27.3481 	EXP 	Choice3: autoDraw = False
27.3481 	EXP 	Choice4: autoDraw = False
27.3481 	EXP 	Chosen: autoDraw = False
27.3481 	EXP 	YourChoice: autoDraw = False
27.3481 	EXP 	twentysec: autoDraw = False
27.3481 	EXP 	FifteenSec: autoDraw = False
27.3481 	EXP 	TenSec: autoDraw = False
27.3481 	EXP 	FiveSec: autoDraw = False
27.3481 	EXP 	Timer: autoDraw = False
27.3481 	EXP 	Question: autoDraw = True
27.3481 	EXP 	rating: autoDraw = True
27.3843 	DATA 	Keypress: 2
30.4321 	DATA 	Mouse: Left button down, pos=(889,188)
30.4395 	DATA 	RatingScale rating: (mouse response) rating=3
30.4395 	DATA 	RatingScale rating: rating RT=3.118
30.4395 	DATA 	RatingScale rating: history=[(None, 0.0), ('3', 0.069), ('3', 3.118)]
30.4828 	EXP 	Question: autoDraw = False
30.4828 	EXP 	rating: autoDraw = False
30.4828 	EXP 	Wait3: autoDraw = True
30.5830 	DATA 	Mouse:  Left button up, pos=(889,188)
33.4660 	EXP 	New trial (rep=0, index=4): OrderedDict([('pic', 'eyes5.png'), ('sound', 'heart120_1.wav'), ('c1', 'irritated'), ('c2', 'sarcastic'), ('c3', 'worried'), ('c4', 'friendly'), ('answerNum', 3), ('answer', 'worried')])
33.4688 	EXP 	Set  sound=heart120_1.wav
33.5901 	EXP 	Sound  started
33.5901 	EXP 	Wait3: autoDraw = False
33.5901 	EXP 	Wait3: autoDraw = False
33.5901 	EXP 	image: image = 'eyes5.png'
33.5901 	EXP 	Choice1: text = '1.irritated'
33.5901 	EXP 	Choice2: text = '2.sarcastic'
33.5901 	EXP 	Choice3: text = '3.worried'
33.5901 	EXP 	Choice4: text = '4.friendly'
33.5901 	EXP 	image: autoDraw = True
33.5901 	EXP 	Choice1: autoDraw = True
33.5901 	EXP 	Choice2: autoDraw = True
33.5901 	EXP 	Choice3: autoDraw = True
33.5901 	EXP 	Choice4: autoDraw = True
33.5901 	EXP 	Chosen: autoDraw = True
33.5901 	EXP 	YourChoice: autoDraw = True
33.5901 	EXP 	twentysec: autoDraw = True
33.5901 	EXP 	Timer: autoDraw = True
34.3830 	DATA 	Keypress: 2
34.4815 	EXP 	Sound  stopped
34.4885 	EXP 	RatingScale rating: reset()
34.5157 	EXP 	image: autoDraw = False
34.5157 	EXP 	Choice1: autoDraw = False
34.5157 	EXP 	Choice2: autoDraw = False
34.5157 	EXP 	Choice3: autoDraw = False
34.5157 	EXP 	Choice4: autoDraw = False
34.5157 	EXP 	Chosen: autoDraw = False
34.5157 	EXP 	YourChoice: autoDraw = False
34.5157 	EXP 	twentysec: autoDraw = False
34.5157 	EXP 	FifteenSec: autoDraw = False
34.5157 	EXP 	TenSec: autoDraw = False
34.5157 	EXP 	FiveSec: autoDraw = False
34.5157 	EXP 	Timer: autoDraw = False
34.5157 	EXP 	Question: autoDraw = True
34.5157 	EXP 	rating: autoDraw = True
35.6491 	DATA 	Mouse: Left button down, pos=(839,309)
35.7375 	DATA 	Mouse:  Left button up, pos=(838,309)
36.2651 	DATA 	Mouse: Left button down, pos=(861,197)
36.2717 	DATA 	RatingScale rating: (mouse response) rating=3
36.2718 	DATA 	RatingScale rating: rating RT=1.782
36.2718 	DATA 	RatingScale rating: history=[(None, 0.0), ('3', 1.166), ('3', 1.782)]
36.3147 	EXP 	Question: autoDraw = False
36.3147 	EXP 	rating: autoDraw = False
36.3147 	EXP 	Wait3: autoDraw = True
36.3318 	DATA 	Mouse:  Left button up, pos=(861,197)
39.2985 	EXP 	New trial (rep=0, index=5): OrderedDict([('pic', 'eyes6.png'), ('sound', 'heart120_1.wav'), ('c1', 'aghast'), ('c2', 'fantasizing'), ('c3', 'impatient'), ('c4', 'alarmed'), ('answerNum', 2), ('answer', 'fantasizing')])
39.3014 	EXP 	Set  sound=heart120_1.wav
39.4220 	EXP 	Sound  started
39.4219 	EXP 	Wait3: autoDraw = False
39.4219 	EXP 	image: image = 'eyes6.png'
39.4219 	EXP 	Choice1: text = '1.aghast'
39.4219 	EXP 	Choice2: text = '2.fantasizing'
39.4219 	EXP 	Choice3: text = '3.impatient'
39.4219 	EXP 	Choice4: text = '4.alarmed'
39.4219 	EXP 	image: autoDraw = True
39.4219 	EXP 	Choice1: autoDraw = True
39.4219 	EXP 	Choice2: autoDraw = True
39.4219 	EXP 	Choice3: autoDraw = True
39.4219 	EXP 	Choice4: autoDraw = True
39.4219 	EXP 	Chosen: autoDraw = True
39.4219 	EXP 	YourChoice: autoDraw = True
39.4219 	EXP 	twentysec: autoDraw = True
39.4219 	EXP 	Timer: autoDraw = True
40.1203 	DATA 	Keypress: 2
40.3138 	EXP 	Sound  stopped
40.3206 	EXP 	RatingScale rating: reset()
40.3478 	EXP 	image: autoDraw = False
40.3478 	EXP 	Choice1: autoDraw = False
40.3478 	EXP 	Choice2: autoDraw = False
40.3478 	EXP 	Choice3: autoDraw = False
40.3478 	EXP 	Choice4: autoDraw = False
